cls,k,depth,phi_x,phi_y,r1,r2,start_len,initial_len,best_len
aca_80,22,3,xxyxy,xy,YYXyxxyXYXYXXYXYXYXX,YXYXyxxyxyxxyxYXXYXYXXYXYXX,47,21,19
aca_80,23,3,xy,xyxyy,YYXYXYXYXyxyxYX,YYXYYXyxyxyxyXYXYYXYXYX,38,21,19
aca_80,24,3,xyy,xyyy,YYXYYXYYXYYXyxyyx,YYYYXyxyyxyXYYXYYYXYYX,39,21,19
aca_80,25,3,YYxYx,Xyy,YYYxyXyXyxYxYYxYx,YYxYYxYxYXyyXyXyyXyXyyXyXyxYYxYx,49,21,19
aca_80,26,3,Yxx,XXyXy,YXyXyXyXXyXYxYxxYxx,YXyXXyXXyXXyxYxxYxYxxYxx,43,21,19
aca_80,27,3,xxy,xxyxy,YXYXXYXXYXXYXyxxyx,YXYXYXyxxyxxyXYXXYXYXXYXX,43,21,19
aca_80,28,3,xyxyy,xyy,YYYXyxyxyXYYXYXYYXYYXYX,YYXYXYYXYXYYXyxyxyyxyxYXYX,49,21,19
aca_80,29,4,YYYYx,y,YYYYxYXYxyXyxYYYx,YYYYYxYXyyyyXyyyyXyyyyXyxYYYYx,47,21,19
aca_80,30,4,x,XXXXy,YXXXXyxxYxxxxx,YXyXXXyXXYxxxYxxxxx,33,21,19
aca_80,31,4,x,xxxxy,YXXXYXXXXyxx,YXyxxxxxyXXYXXXXXYXXX,33,21,19
aca_80,32,4,xyyyy,y,YYYYYXYxYXyxyXYYYYX,YYYYXYYYYXYYYYXyxyyyyxyyyxYX,47,21,19
aca_80,33,4,YYYx,Xyyyy,YYYYYxyXyyyXyyxYYYx,YYYYxYYYxYXyyyXyyyXyyyXyxYYYx,48,21,19
aca_80,34,4,Yx,XyXyXyy,YYxYxYxYxYXyXyXyXyxYx,YYxYxYYxyXyXyXyXyyXyXyxYx,46,21,19
aca_80,35,4,YxYxYxx,Xy,YYxyXXyxYxYxxYxYxYxx,YXyXyXyXXyXyXyXXyXyXyXXyxYxYxYxxYxYxYxYxx,61,21,19
aca_80,36,4,Yxxxx,XXXy,YXyXXyXXXXyXXYxxxx,YXyXXXXyXXXXyXXXXyxYxxxxYxxxYxxxx,51,21,19
aca_80,37,4,xxxxy,xxxy,YXyxxxxyxxYXXXXYXXXXYXXXX,YXyxxxxyXYXXXXYXXXYXXXXYXX,51,21,19
aca_80,38,4,xxyxyxy,xy,YYXyxxyXYXYXYXXYXYXYXYXX,YXYXYXyxxyxyxyxxyxyxYXXYXYXYXXYXYXYXX,61,21,19
aca_80,39,4,xy,xyxyxyy,YYXYXYXYXyxyxYXYX,YYXYXYYXyxyxyxyxyXYXYYXYXYXYX,46,21,19
aca_80,40,4,xyyy,xyyyy,YYYXYYYXYYYXyxyyyxYYX,YYYYYXyxyyyxyXYYYXYYYYXYYYX,48,21,19
aca_80,41,4,YYx,XyyXyyy,YYYxYYYxyXyyXyyXyyyXyxYYx,YYYxYYxYYxYXyyXyyXyyXyxYYx,51,21,19
aca_80,42,4,YxxYxxx,XXy,YXyXyXXXyXXyXXXyXYxxx,YXyXXyXXXyXXyXXXyXXyXXXyxYxxYxxxYxxYxxYxxx,63,21,19
aca_80,43,4,xxxyxxy,xxy,YXYXyxxxyXYXXYXXXYXXYXXYXXX,YXyxxxyxxyxxxyxYXXXYXXYXXXYXXYXXXYXX,63,21,19
aca_80,44,4,xyy,xyyxyyy,YYYXYYXYYXYYXyxyyxYX,YYYXYYYXyxyyxyyxyXYYXYYYXYYXYYX,51,21,19
aca_80,45,4,YYYxYYx,Xyyy,YYYYxyXyyXyxYYxYYYxYYx,YYYxYYYxYYxYXyyyXyyXyyyXyyXyyyXyyXyxYYYxYYx,65,21,19
aca_80,46,4,YYxYYxYx,Xyy,YYYxyXyXyxYYxYxYYxYYxYx,YYxYYxYYxYxYXyyXyyXyXyyXyyXyXyyXyyXyXyxYYxYYxYx,70,21,19
aca_80,47,4,Yxx,XXyXXyXy,YXyXXyXXyXXyxYxxYxYxxYxxYxx,YXyXyXXyXyXXyXYxxYxYxxYxxYxx,55,21,19
aca_80,48,4,Yxxx,XXXyXXy,YXyXXyXXyXXXyXYxxYxxxYxxx,YXyXXXyXXXyXXXyxYxxxYxxYxxxYxxx,56,21,19
aca_80,49,4,xxxy,xxxyxxy,YXyxxxyxYXXYXXXYXXXYXXX,YXyxxxyxxxyXYXXXYXXYXXXYXXXYXXYXX,56,21,19
aca_80,50,4,xxy,xxyxxyxy,YXYXXYXXYXXYXyxxyxYXX,YXYXyxxyxxyxxyXYXXYXYXXYXXYXXYXYXX,55,21,19
aca_81,0,0,x,y,YXXXYxx,YYYYYYYXyyyyyyx,22,22,18
aca_81,1,1,Yx,y,YXyXyXYxYx,YYYYYYYXyyyyyyx,25,22,18
aca_81,2,1,x,Xy,YXXYxxx,YXyXyXyXyXyXyxYxYxYxYxYxYx,33,22,18
aca_81,3,1,x,xy,YXXXXYx,YXYXYXYXYXYXYXyxyxyxyxyxyx,33,22,18
aca_81,4,1,xy,y,YXYXYXYxyx,YYYYYYYXyyyyyyx,25,22,18
aca_81,5,2,YYx,y,YYxYYxyXyyXyx,YYYYYYYXyyyyyyx,28,22,18
aca_81,6,2,x,XXy,YXYxxxx,YXyXXyXXyXXyXXyXXyxYxxYxxYxxYxxYxxYxx,44,22,18
aca_81,7,2,x,xxy,YYXXXXX,YXyxxyxxyxxyxxyxxyxYXXYXXYXXYXXYXXYXX,44,22,18
aca_81,8,2,xyy,y,YYXYYXYxyyxYX,YYYYYYYXyyyyyyx,28,22,18
aca_81,9,2,Yx,Xyy,YXyXYxYxYx,YYxYYxYYxYYxYYxYYxYXyyXyyXyyXyyXyyXyx,47,22,18
aca_81,10,2,Yxx,Xy,YXyXXyXYxxYxx,YXyXyXyXyXyXyxYxYxYxYxYxYx,39,22,18
aca_81,11,2,xxy,xy,YXyxxyxxyxxyX,YXYXYXYXYXYXYXyxyxyxyxyxyx,39,22,18
aca_81,12,2,xy,xyy,YXYXYXYXYx,YYXYYXYYXYYXYYXYYXyxyyxyyxyyxyyxyyxYX,47,22,18
aca_81,13,3,YYYx,y,YYYYYYYXyyyyyyx,YYYxYYYxyXyyyXyx,31,22,18
aca_81,14,3,x,XXXy,YYxxxxx,YXyXXXyXXXyXXXyXXXyXXXyxYxxxYxxxYxxxYxxxYxxxYxxx,55,22,18
aca_81,15,3,x,xxxy,YXYXXXXXX,YXyxxxyxxxyxxxyxxxyxxxyxYXXXYXXXYXXXYXXXYXXXYXXX,57,22,18
aca_81,16,3,xyyy,y,YYYYYYYXyyyyyyx,YYYXYYYXYxyyyxYX,31,22,18
aca_81,17,3,YYx,Xyyy,YYxYYxYXyyXYx,YYYxYYYxYYYxYYYxYYYxYYYxYXyyyXyyyXyyyXyyyXyyyXyx,61,22,18
aca_81,18,3,Yx,XyXyy,YXYxYxYxYx,YYxYxYYxYxYYxYxYYxYxYYxYxYYxYxYXyyXyXyyXyXyyXyXyyXyXyyXyXyx,69,22,18
aca_81,19,3,YxYxx,Xy,YXyXyXXyXyXYxxYxYxx,YXyXyXyXyXyXyxYxYxYxYxYxYx,45,22,18
aca_81,20,3,Yxxx,XXy,YXyXXXyXYxxxYxxx,YXyXXyXXyXXyXXyXXyxYxxYxxYxxYxxYxxYxx,53,22,18
aca_81,21,3,xxxy,xxy,YXyxxxyxxxyxxxyX,YXyxxyxxyxxyxxyxxyxYXXYXXYXXYXXYXXYXX,53,22,18
aca_81,22,3,xxyxy,xy,YXYXyxxyxyxxyxyxxyX,YXYXYXYXYXYXYXyxyxyxyxyxyx,45,22,18
aca_81,23,3,xy,xyxyy,YYYXYXYXYXYX,YYXYXYYXYXYYXYXYYXYXYYXYXYYXyxyxyyxyxyyxyxyyxyxyyxyxyyxYXYX,71,22,18
aca_81,24,3,xyy,xyyy,YYXYYXYYXYxYX,YYYXYYYXYYYXYYYXYYYXYYYXyxyyyxyyyxyyyxyyyxyyyxYX,61,22,18
aca_81,25,3,YYxYx,Xyy,YYxYxYYxyXyXyyXyXyx,YYxYYxYYxYYxYYxYYxYXyyXyyXyyXyyXyyXyx,56,22,18
aca_81,26,3,Yxx,XXyXy,YXyXYxxYxxYxx,YXyXyXXyXyXXyXyXXyXyXXyXyXXyxYxYxxYxYxxYxYxxYxYxxYxYxxYxYxx,72,22,18
aca_81,27,3,xxy,xxyxy,YYXXYXXYXXYXX,YXYXyxxyxyxxyxyxxyxyxxyxyxxyxyxYXXYXYXXYXYXXYXYXXYXYXXYXYXX,72,22,18
aca_81,28,3,xyxyy,xyy,YYXYXYYXYXYxyyxYXYX,YYXYYXYYXYYXYYXYYXyxyyxyyxyyxyyxyyxYX,56,22,18
aca_81,29,4,YYYYx,y,YYYYYYYXyyyyyyx,YYYYxYYYYxyXyyyyXyx,34,22,18
aca_81,30,4,x,XXXXy,YxYxxxxxx,YXyXXXXyXXXXyXXXXyXXXXyXXXXyxYxxxxYxxxxYxxxxYxxxxYxxxxYxxxx,68,22,18
aca_81,31,4,x,xxxxy,YXXYXXXXXXX,YXyxxxxyxxxxyxxxxyxxxxyxxxxyxYXXXXYXXXXYXXXXYXXXXYXXXXYXXXX,70,22,18
aca_81,32,4,xyyyy,y,YYYYYYYXyyyyyyx,YYYYXYYYYXYxyyyyxYX,34,22,18
aca_81,33,4,YYYx,Xyyyy,YYYxYYYxYXyyyXYx,YYYYxYYYYxYYYYxYYYYxYYYYxYYYYxYXyyyyXyyyyXyyyyXyyyyXyyyyXyx,75,22,18
aca_81,34,4,Yx,XyXyXyy,YYYxYxYxYxYx,YYxYxYxYYxYxYxYYxYxYxYYxYxYxYYxYxYxYYxYxYxYXyyXyXyXyyXyXyXyyXyXyXyyXyXyXyyXyXyXyx,93,22,18
aca_81,35,4,YxYxYxx,Xy,YXyXyXyXXyXyXyXYxxYxYxYxx,YXyXyXyXyXyXyxYxYxYxYxYxYx,51,22,18
aca_81,36,4,Yxxxx,XXXy,YXyXXXXyXYxxxxYxxxx,YXyXXXyXXXyXXXyXXXyXXXyxYxxxYxxxYxxxYxxxYxxxYxxx,67,22,18
aca_81,37,4,xxxxy,xxxy,YXyxxxxyxxxxyxxxxyX,YXyxxxyxxxyxxxyxxxyxxxyxYXXXYXXXYXXXYXXXYXXXYXXX,67,22,18
aca_81,38,4,xxyxyxy,xy,YXYXYXyxxyxyxyxxyxyxyxxyX,YXYXYXYXYXYXYXyxyxyxyxyxyx,51,22,18
aca_81,39,4,xy,xyxyxyy,YYXYYXYXYXYXYXYX,YYXYXYXYYXYXYXYYXYXYXYYXYXYXYYXYXYXYYXyxyxyxyyxyxyxyyxyxyxyyxyxyxyyxyxyxyyxYXYXYX,97,22,18
aca_81,40,4,xyyy,xyyyy,YYYXYYYXYYYXYxYX,YYYYXYYYYXYYYYXYYYYXYYYYXYYYYXyxyyyyxyyyyxyyyyxyyyyxyyyyxYX,75,22,18
aca_81,41,4,YYx,XyyXyyy,YYxYYxYYxYXYx,YYYxYYxYYYxYYxYYYxYYxYYYxYYxYYYxYYxYYYxYYxYXyyyXyyXyyyXyyXyyyXyyXyyyXyyXyyyXyyXyx,94,22,18
aca_81,42,4,YxxYxxx,XXy,YXyXXyXXXyXXyXYxxxYxxYxxx,YXyXXyXXyXXyXXyXXyxYxxYxxYxxYxxYxxYxx,62,22,18
aca_81,43,4,xxxyxxy,xxy,YXyxxxyxxyxxxyxxyxxxyXYXX,YXyxxyxxyxxyxxyxxyxYXXYXXYXXYXXYXXYXX,62,22,18
aca_81,44,4,xyy,xyyxyyy,YYYYXYYXYYXYYXYYX,YYYXYYXYYYXYYXYYYXYYXYYYXYYXYYYXYYXYYYXyxyyxyyyxyyxyyyxyyxyyyxyyxyyyxyyxyyyxYXYYX,98,22,18
aca_81,45,4,YYYxYYx,Xyyy,YYYxYYxYYYxyXyyXyyyXyyXyx,YYYxYYYxYYYxYYYxYYYxYYYxYXyyyXyyyXyyyXyyyXyyyXyx,73,22,18
aca_81,46,4,YYxYYxYx,Xyy,YYxYYxYxYYxYYxyXyXyyXyyXyXyx,YYxYYxYYxYYxYYxYYxYXyyXyyXyyXyyXyyXyx,65,22,18
aca_81,47,4,Yxx,XXyXXyXy,YYxxYxxYxxYxx,YXyXyXXyXXyXyXXyXXyXyXXyXXyXyXXyXXyXyXXyXXyxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxx,105,22,18
aca_81,48,4,Yxxx,XXXyXXy,YXyXYxxxYxxxYxxx,YXyXXyXXXyXXyXXXyXXyXXXyXXyXXXyXXyXXXyxYxxYxxxYxxYxxxYxxYxxxYxxYxxxYxxYxxxYxxYxxx,97,22,18
aca_81,49,4,xxxy,xxxyxxy,YXYXXXYXXXYXXXYXXX,YXyxxxyxxyxxxyxxyxxxyxxyxxxyxxyxxxyxxyxYXXXYXXYXXXYXXYXXXYXXYXXXYXXYXXXYXXYXXXYXX,99,22,18
aca_81,50,4,xxy,xxyxxyxy,YXYXYXXYXXYXXYXXYXX,YXYXyxxyxxyxyxxyxxyxyxxyxxyxyxxyxxyxyxxyxxyxyxYXXYXXYXYXXYXXYXYXXYXXYXYXXYXXYXYXXYXXYXYXXYXX,111,22,18
aca_85,0,0,x,y,YXXXyxx,YYYYYYYXyyyyyyx,22,22,18
aca_85,1,1,Yx,y,YXyXyXyxYx,YYYYYYYXyyyyyyx,25,22,18
aca_85,2,1,x,Xy,YXXXyxx,YXyXyXyXyXyXyxYxYxYxYxYxYx,33,22,18
aca_85,3,1,x,xy,YXXXyxx,YXYXYXYXYXYXYXyxyxyxyxyxyx,33,22,18
aca_85,4,1,xy,y,YXYXYXyxyx,YYYYYYYXyyyyyyx,25,22,18
aca_85,5,2,YYx,y,YYxYYxyXyyXYx,YYYYYYYXyyyyyyx,28,22,18
aca_85,6,2,x,XXy,YXXXyxx,YXyXXyXXyXXyXXyXXyxYxxYxxYxxYxxYxxYxx,44,22,18
aca_85,7,2,x,xxy,YXXXyxx,YXyxxyxxyxxyxxyxxyxYXXYXXYXXYXXYXXYXX,44,22,18
aca_85,8,2,xyy,y,YYXYYXyxyyxYX,YYYYYYYXyyyyyyx,28,22,18
aca_85,9,2,Yx,Xyy,YXyXyXyxYx,YYxYYxYYxYYxYYxYYxYXyyXyyXyyXyyXyyXyx,47,22,18
aca_85,10,2,Yxx,Xy,YXyXXyXXyxYxx,YXyXyXyXyXyXyxYxYxYxYxYxYx,39,22,18
aca_85,11,2,xxy,xy,YXyxxyxYXXYXX,YXYXYXYXYXYXYXyxyxyxyxyxyx,39,22,18
aca_85,12,2,xy,xyy,YXYXYXyxyx,YYXYYXYYXYYXYYXYYXyxyyxyyxyyxyyxyyxYX,47,22,18
aca_85,13,3,YYYx,y,YYYYYYYXyyyyyyx,YYYxYYYxyXyyyXYx,31,22,18
aca_85,14,3,x,XXXy,YXXXyxx,YXyXXXyXXXyXXXyXXXyXXXyxYxxxYxxxYxxxYxxxYxxxYxxx,55,22,18
aca_85,15,3,x,xxxy,YXXXyxx,YXyxxxyxxxyxxxyxxxyxxxyxYXXXYXXXYXXXYXXXYXXXYXXX,55,22,18
aca_85,16,3,xyyy,y,YYYYYYYXyyyyyyx,YYYXYYYXyxyyyxYX,31,22,18
aca_85,17,3,YYx,Xyyy,YYxYYxyXyyXYx,YYYxYYYxYYYxYYYxYYYxYYYxYXyyyXyyyXyyyXyyyXyyyXyx,61,22,18
aca_85,18,3,Yx,XyXyy,YXyXyXyxYx,YYxYxYYxYxYYxYxYYxYxYYxYxYYxYxYXyyXyXyyXyXyyXyXyyXyXyyXyXyx,69,22,18
aca_85,19,3,YxYxx,Xy,YXyXyXXyXyXXyxYxYxx,YXyXyXyXyXyXyxYxYxYxYxYxYx,45,22,18
aca_85,20,3,Yxxx,XXy,YXyXXXyXXXyxYxxx,YXyXXyXXyXXyXXyXXyxYxxYxxYxxYxxYxxYxx,53,22,18
aca_85,21,3,xxxy,xxy,YXyxxxyxYXXXYXXX,YXyxxyxxyxxyxxyxxyxYXXYXXYXXYXXYXXYXX,53,22,18
aca_85,22,3,xxyxy,xy,YXYXyxxyxyxYXXYXYXX,YXYXYXYXYXYXYXyxyxyxyxyxyx,45,22,18
aca_85,23,3,xy,xyxyy,YXYXYXyxyx,YYXYXYYXYXYYXYXYYXYXYYXYXYYXyxyxyyxyxyyxyxyyxyxyyxyxyyxYXYX,69,22,18
aca_85,24,3,xyy,xyyy,YYXYYXyxyyxYX,YYYXYYYXYYYXYYYXYYYXYYYXyxyyyxyyyxyyyxyyyxyyyxYX,61,22,18
aca_85,25,3,YYxYx,Xyy,YYxYxYYxyXyXyyXYxYx,YYxYYxYYxYYxYYxYYxYXyyXyyXyyXyyXyyXyx,56,22,18
aca_85,26,3,Yxx,XXyXy,YXyXXyXXyxYxx,YXyXyXXyXyXXyXyXXyXyXXyXyXXyxYxYxxYxYxxYxYxxYxYxxYxYxxYxYxx,72,22,18
aca_85,27,3,xxy,xxyxy,YXyxxyxYXXYXX,YXYXyxxyxyxxyxyxxyxyxxyxyxxyxyxYXXYXYXXYXYXXYXYXXYXYXXYXYXX,72,22,18
aca_85,28,3,xyxyy,xyy,YYXYXYYXyxyxyyxYXYX,YYXYYXYYXYYXYYXYYXyxyyxyyxyyxyyxyyxYX,56,22,18
aca_85,29,4,YYYYx,y,YYYYYYYXyyyyyyx,YYYYxYYYYxyXyyyyXYx,34,22,18
aca_85,30,4,x,XXXXy,YXXXyxx,YXyXXXXyXXXXyXXXXyXXXXyXXXXyxYxxxxYxxxxYxxxxYxxxxYxxxxYxxxx,66,22,18
aca_85,31,4,x,xxxxy,YXXXyxx,YXyxxxxyxxxxyxxxxyxxxxyxxxxyxYXXXXYXXXXYXXXXYXXXXYXXXXYXXXX,66,22,18
aca_85,32,4,xyyyy,y,YYYYYYYXyyyyyyx,YYYYXYYYYXyxyyyyxYX,34,22,18
aca_85,33,4,YYYx,Xyyyy,YYYxYYYxyXyyyXYx,YYYYxYYYYxYYYYxYYYYxYYYYxYYYYxYXyyyyXyyyyXyyyyXyyyyXyyyyXyx,75,22,18
aca_85,34,4,Yx,XyXyXyy,YXyXyXyxYx,YYxYxYxYYxYxYxYYxYxYxYYxYxYxYYxYxYxYYxYxYxYXyyXyXyXyyXyXyXyyXyXyXyyXyXyXyyXyXyXyx,91,22,18
aca_85,35,4,YxYxYxx,Xy,YXyXyXyXXyXyXyXXyxYxYxYxx,YXyXyXyXyXyXyxYxYxYxYxYxYx,51,22,18
aca_85,36,4,Yxxxx,XXXy,YXyXXXXyXXXXyxYxxxx,YXyXXXyXXXyXXXyXXXyXXXyxYxxxYxxxYxxxYxxxYxxxYxxx,67,22,18
aca_85,37,4,xxxxy,xxxy,YXyxxxxyxYXXXXYXXXX,YXyxxxyxxxyxxxyxxxyxxxyxYXXXYXXXYXXXYXXXYXXXYXXX,67,22,18
aca_85,38,4,xxyxyxy,xy,YXYXYXyxxyxyxyxYXXYXYXYXX,YXYXYXYXYXYXYXyxyxyxyxyxyx,51,22,18
aca_85,39,4,xy,xyxyxyy,YXYXYXyxyx,YYXYXYXYYXYXYXYYXYXYXYYXYXYXYYXYXYXYYXyxyxyxyyxyxyxyyxyxyxyyxyxyxyyxyxyxyyxYXYXYX,91,22,18
aca_85,40,4,xyyy,xyyyy,YYYXYYYXyxyyyxYX,YYYYXYYYYXYYYYXYYYYXYYYYXYYYYXyxyyyyxyyyyxyyyyxyyyyxyyyyxYX,75,22,18
aca_85,41,4,YYx,XyyXyyy,YYxYYxyXyyXYx,YYYxYYxYYYxYYxYYYxYYxYYYxYYxYYYxYYxYYYxYYxYXyyyXyyXyyyXyyXyyyXyyXyyyXyyXyyyXyyXyx,94,22,18
aca_85,42,4,YxxYxxx,XXy,YXyXXyXXXyXXyXXXyxYxxYxxx,YXyXXyXXyXXyXXyXXyxYxxYxxYxxYxxYxxYxx,62,22,18
aca_85,43,4,xxxyxxy,xxy,YXyxxxyxxyxYXXXYXXYXXXYXX,YXyxxyxxyxxyxxyxxyxYXXYXXYXXYXXYXXYXX,62,22,18
aca_85,44,4,xyy,xyyxyyy,YYXYYXyxyyxYX,YYYXYYXYYYXYYXYYYXYYXYYYXYYXYYYXYYXYYYXyxyyxyyyxyyxyyyxyyxyyyxyyxyyyxyyxyyyxYXYYX,94,22,18
aca_85,45,4,YYYxYYx,Xyyy,YYYxYYxYYYxyXyyXyyyXYxYYx,YYYxYYYxYYYxYYYxYYYxYYYxYXyyyXyyyXyyyXyyyXyyyXyx,73,22,18
aca_85,46,4,YYxYYxYx,Xyy,YYxYYxYxYYxYYxyXyXyyXyyXYxYx,YYxYYxYYxYYxYYxYYxYXyyXyyXyyXyyXyyXyx,65,22,18
aca_85,47,4,Yxx,XXyXXyXy,YXyXXyXXyxYxx,YXyXyXXyXXyXyXXyXXyXyXXyXXyXyXXyXXyXyXXyXXyxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxx,105,22,18
aca_85,48,4,Yxxx,XXXyXXy,YXyXXXyXXXyxYxxx,YXyXXyXXXyXXyXXXyXXyXXXyXXyXXXyXXyXXXyxYxxYxxxYxxYxxxYxxYxxxYxxYxxxYxxYxxxYxxYxxx,97,22,18
aca_85,49,4,xxxy,xxxyxxy,YXyxxxyxYXXXYXXX,YXyxxxyxxyxxxyxxyxxxyxxyxxxyxxyxxxyxxyxYXXXYXXYXXXYXXYXXXYXXYXXXYXXYXXXYXXYXXXYXX,97,22,18
aca_85,50,4,xxy,xxyxxyxy,YXyxxyxYXXYXX,YXYXyxxyxxyxyxxyxxyxyxxyxxyxyxxyxxyxyxxyxxyxyxYXXYXXYXYXXYXXYXYXXYXXYXYXXYXXYXYXXYXXYXYXXYXX,105,22,18
aca_87,0,0,x,y,YYXXXYxx,YYYYYYYXyyyyyyx,23,23,20
aca_87,1,1,Yx,y,YYXyXyXYxYx,YYYYYYYXyyyyyyx,26,23,20
aca_87,2,1,x,Xy,YXXYxxxYx,YXyXyXyXyXyXyxYxYxYxYxYxYx,35,23,20
aca_87,3,1,x,xy,YXYXXXXYx,YXYXYXYXYXYXYXyxyxyxyxyxyx,35,23,20
aca_87,4,1,xy,y,YYXYXYXYxyx,YYYYYYYXyyyyyyx,26,23,20
aca_87,5,2,YYx,y,YYXyyXyyXYxYYx,YYYYYYYXyyyyyyx,29,23,20
aca_87,6,2,x,XXy,YXYxxxxYxx,YXyXXyXXyXXyXXyXXyxYxxYxxYxxYxxYxxYxx,47,23,20
aca_87,7,2,x,xxy,YYXXYXXXXX,YXyxxyxxyxxyxxyxxyxYXXYXXYXXYXXYXXYXX,47,23,20
aca_87,8,2,xyy,y,YYXYYXYYXYxyyx,YYYYYYYXyyyyyyx,29,23,20
aca_87,9,2,Yx,Xyy,YYxYXyXYxYxYx,YYxYYxYYxYYxYYxYYxYXyyXyyXyyXyyXyyXyx,50,23,20
aca_87,10,2,Yxx,Xy,YXyXXyXYxxYxxYx,YXyXyXyXyXyXyxYxYxYxYxYxYx,41,23,20
aca_87,11,2,xxy,xy,YXYXXYXXYXXYxyx,YXYXYXYXYXYXYXyxyxyxyxyxyx,41,23,20
aca_87,12,2,xy,xyy,YYXYXYXYXYxYX,YYXYYXYYXYYXYYXYYXyxyyxyyxyyxyyxyyxYX,50,23,20
aca_87,13,3,YYYx,y,YYYYYYYXyyyyyyx,YYYxYYYxyyXyyyXyx,32,23,20
aca_87,14,3,x,XXXy,YYxxxxxYxxx,YXyXXXyXXXyXXXyXXXyXXXyxYxxxYxxxYxxxYxxxYxxxYxxx,59,23,20
aca_87,15,3,x,xxxy,YXYXXXYXXXXXX,YXyxxxyxxxyxxxyxxxyxxxyxYXXXYXXXYXXXYXXXYXXXYXXX,61,23,20
aca_87,16,3,xyyy,y,YYYYYYYXyyyyyyx,YYYXYYYXYxyyyxYYX,32,23,20
aca_87,17,3,YYx,Xyyy,YYYxYXyyXYxYYxYYx,YYYxYYYxYYYxYYYxYYYxYYYxYXyyyXyyyXyyyXyyyXyyyXyx,65,23,20
aca_87,18,3,Yx,XyXyy,YYxYxYXYxYxYxYx,YYxYxYYxYxYYxYxYYxYxYYxYxYYxYxYXyyXyXyyXyXyyXyXyyXyXyyXyXyx,74,23,20
aca_87,19,3,YxYxx,Xy,YXyXyXXyXyXYxxYxYxxYx,YXyXyXyXyXyXyxYxYxYxYxYxYx,47,23,20
aca_87,20,3,Yxxx,XXy,YXyXXXyXYxxxYxxxYxx,YXyXXyXXyXXyXXyXXyxYxxYxxYxxYxxYxxYxx,56,23,20
aca_87,21,3,xxxy,xxy,YXyxxxyxxxyxxxyxxyX,YXyxxyxxyxxyxxyxxyxYXXYXXYXXYXXYXXYXX,56,23,20
aca_87,22,3,xxyxy,xy,YXYXyxxyxyxxyxyxxyxyX,YXYXYXYXYXYXYXyxyxyxyxyxyx,47,23,20
aca_87,23,3,xy,xyxyy,YYYXYXYYXYXYXYXYX,YYXYXYYXYXYYXYXYYXYXYYXYXYYXyxyxyyxyxyyxyxyyxyxyyxyxyyxYXYX,76,23,20
aca_87,24,3,xyy,xyyy,YYYXYYXYYXYYXYxYX,YYYXYYYXYYYXYYYXYYYXYYYXyxyyyxyyyxyyyxyyyxyyyxYX,65,23,20
aca_87,25,3,YYxYx,Xyy,YYxYXyyXyXyyXYxYxYYxYx,YYxYYxYYxYYxYYxYYxYXyyXyyXyyXyyXyyXyx,59,23,20
aca_87,26,3,Yxx,XXyXy,YXyXYxxYxxYxxYxYxx,YXyXyXXyXyXXyXyXXyXyXXyXyXXyxYxYxxYxYxxYxYxxYxYxxYxYxxYxYxx,77,23,20
aca_87,27,3,xxy,xxyxy,YYXXYXYXXYXXYXXYXX,YXYXyxxyxyxxyxyxxyxyxxyxyxxyxyxYXXYXYXXYXYXXYXYXXYXYXXYXYXX,77,23,20
aca_87,28,3,xyxyy,xyy,YYXYXYYXYXYYXYXYxyyxYX,YYXYYXYYXYYXYYXYYXyxyyxyyxyyxyyxyyxYX,59,23,20
aca_87,29,4,YYYYx,y,YYYYYYYXyyyyyyx,YYYYxYYYYxyyXyyyyXyx,35,23,20
aca_87,30,4,x,XXXXy,YxYxxxxxxYxxxx,YXyXXXXyXXXXyXXXXyXXXXyXXXXyxYxxxxYxxxxYxxxxYxxxxYxxxxYxxxx,73,23,20
aca_87,31,4,x,xxxxy,YXXYXXXXYXXXXXXX,YXyxxxxyxxxxyxxxxyxxxxyxxxxyxYXXXXYXXXXYXXXXYXXXXYXXXXYXXXX,75,23,20
aca_87,32,4,xyyyy,y,YYYYYYYXyyyyyyx,YYYYXYYYYXYxyyyyxYYX,35,23,20
aca_87,33,4,YYYx,Xyyyy,YYYYxYXyyyXYxYYYxYYYx,YYYYxYYYYxYYYYxYYYYxYYYYxYYYYxYXyyyyXyyyyXyyyyXyyyyXyyyyXyx,80,23,20
aca_87,34,4,Yx,XyXyXyy,YYYxYxYxYxYxYYxYxYx,YYxYxYxYYxYxYxYYxYxYxYYxYxYxYYxYxYxYYxYxYxYXyyXyXyXyyXyXyXyyXyXyXyyXyXyXyyXyXyXyx,100,23,20
aca_87,35,4,YxYxYxx,Xy,YXyXyXyXyXyXyxYxYxYxYxYxYx,YXyXyXyXXyXyXyXYxxYxYxYxxYx,53,23,20
aca_87,36,4,Yxxxx,XXXy,YXyXXXXyXYxxxxYxxxxYxxx,YXyXXXyXXXyXXXyXXXyXXXyxYxxxYxxxYxxxYxxxYxxxYxxx,71,23,20
aca_87,37,4,xxxxy,xxxy,YXyxxxxyxxxxyxxxxyxxxyX,YXyxxxyxxxyxxxyxxxyxxxyxYXXXYXXXYXXXYXXXYXXXYXXX,71,23,20
