name,r1,r2,n_members,members
ac19x_120223,YYxyXyXYXXX,YXyXYXXX,1,120223
ac19x_120224,YYXXYYxxyXYXyx,YXXYx,1,120224
ac19x_120225,YYXXXyx,YXyxYXXX,1,120225
ac19x_120226,YXXYXXXyX,YXyXXYxyx,1,120226
ac19x_120227,YYXYYxyXyXYXXX,YYXXX,1,120227
ac19x_120228,YYYXyxyXyXYX,YXYXXyX,1,120228
ac19x_120229,YYXyxYXXyxyxYX,YXYXX,1,120229
ac19x_120230,YYYxyxyX,YXYxxyx,1,120230
ac19x_120231,YYXXYXX,YYxyxxyXXyxyx,1,120231
ac19x_120232,YYYXYxxyyyXyX,YXyxYX,1,120232
ac19x_120233,YYxyxxxyxyXX,YXXYXXX,1,120233
ac19x_120234,YYXXYXXyx,YYXXyxYXyx,1,120234
ac19x_120235,YYXyxyxYxyXXYx,YXXyx,1,120235
ac19x_120236,YYxYxYXYXyXXX,YXyxYX,1,120236
ac19x_120237,YYXXyxyXYYxxyx,YXXyx,1,120237
ac19x_120238,YYYXyxYxyXyX,YXXYx,1,120238
ac19x_120239,YYXXX,YXYXXXYxxxyxyX,1,120239
ac19x_120240,YXXYXXYxyXX,YXXYxyX,1,120240
ac19x_120241,YYYXXXyxYxyXyx,YYXXX,1,120241
ac19x_120242,YYXyyxyX,YXXyx,1,120242
ac19x_120243,YYYXyxYxxyXXyX,YXYXX,1,120243
ac19x_120244,YYXYxyX,YYXyxxxYXXYX,1,120244
ac19x_120245,YYXyXYxyX,YXYXXYXyX,1,120245
ac19x_120246,YYXYxYXXyx,YYxxyXX,1,120246
ac19x_120247,YYYXYXXXX,YX,1,120247
ac19x_120248,YYXyXXyyxYXyxxx,YXyxYX,1,120248
ac19x_120249,YYXyyxxyXYx,YXYXyX,1,120249
ac19x_120250,YXXyxYx,YXyXyXYxYx,1,120250
ac19x_120251,YYYXYXXyyXyx,YXyXYXX,1,120251
ac19x_120252,YYxxyxYXYxYxx,YXYxyx,1,120252
ac19x_120253,YXYXXYxyX,YXyXYxyxxYXX,1,120253
ac19x_120254,YYXyXyXXyxxyx,YXYxyx,1,120254
ac19x_120255,YYXyyxYxYXXyX,YXYXyX,1,120255
ac19x_120256,YYXYxyyXyxyxx,YXyxYX,1,120256
ac19x_120257,YYYYXYxYxYx,YXXYxYxYx,1,120257
ac19x_120258,YYXXXyxxYxyyx,YXYXyX,1,120258
ac19x_120259,YYXXyyxxYX,YXYXYXYXX,1,120259
ac19x_120260,YYxyxxYXXyxx,YXXyx,1,120260
ac19x_120261,YYYXYxyXXXyyX,YXXyx,1,120261
ac19x_120262,YYYXyxyxyXYX,YXYXX,1,120262
ac19x_120263,YYYxyxyXyxyyxxxYx,YXXyx,1,120263
ac19x_120264,YXYXX,YXYXyxYxyX,1,120264
ac19x_120265,YYYXyyXYxYXXXX,YXYXX,1,120265
ac19x_120266,YYYYYXYXXyyXyX,YYXXX,1,120266
ac19x_120267,YYXYxxx,YXyxYx,1,120267
ac19x_120268,YXXXyXXXXyx,YXXyXXXyXX,1,120268
ac19x_120269,YYXYXYxYX,YXYXXYxyx,1,120269
ac19x_120270,YYYXyxxxyXXyX,YXYXyX,1,120270
ac19x_120271,YYXyxx,YXXYxyxxx,1,120271
ac19x_120272,YYXXYXXYYx,YXXYx,1,120272
ac19x_120273,YYXyxxYxxxyxxx,YXXyx,1,120273
ac19x_120274,YYXXYxyyxxyXYX,YXYXX,1,120274
ac19x_120275,YYxxxyXXXyX,YXXXyxYx,1,120275
ac19x_120276,YYxYYxyxyXXyX,YXXYx,1,120276
ac19x_120277,YYXXYXYXXyx,YXXXYxyx,1,120277
ac19x_120278,YYXyXX,YXYXXyx,1,120278
ac19x_120279,YYXYXXXYYXyXyx,YXXYxyX,1,120279
ac19x_120280,YYxYXXyxyxx,YXXyx,1,120280
ac19x_120281,YYYYxxyxyyXX,YXXyx,1,120281
ac19x_120282,YYxyxyXYXXXyx,YXyxYX,1,120282
ac19x_120283,YYxyxYxxxxyx,YXXyx,1,120283
ac19x_120284,YXYXYxxxxyx,YXYxyx,1,120284
ac19x_120285,YYYxxYXyyyx,YYxxyx,1,120285
ac19x_120286,YXYXyxxyX,Y,1,120286
ac19x_120287,YYxYXYxYx,YXXyxYxYx,1,120287
ac19x_120288,YYXyyXYxyXyXX,YYxxyx,1,120288
ac19x_120289,YYYXXyxxyXYXyyx,YXyXYXXX,1,120289
ac19x_120290,YYxyxyXYXyx,YXXXYxyX,1,120290
ac19x_120291,YYXYXXyyxYxyx,YYxxyX,1,120291
ac19x_120292,YYXXXYXX,YYxxxyXXXXX,1,120292
ac19x_120293,YYYXyxYXXXX,YXXXXYx,1,120293
ac19x_120294,YYxxxxxyxYxyX,YXXyx,1,120294
ac19x_120295,YXXYxyxxx,YXyxxYxYx,1,120295
ac19x_120296,YXYXXXyx,YXYXXyX,1,120296
ac19x_120297,YYYYXYXXyyyXyx,YXXyx,1,120297
ac19x_120298,YYXXYXyxxyX,YXyxYX,1,120298
ac19x_120299,YYYXXXYxxxyyX,YXyxYX,1,120299
ac19x_120300,YXYxxxYxxyX,YXyxYxx,1,120300
ac19x_120301,YYxyxYX,YXyxYx,1,120301
ac19x_120302,YYXYXXYXXXyxx,YXYXX,1,120302
ac19x_120303,YYXyxYXXyyXYxx,YXYXX,1,120303
ac19x_120304,YYxxxyX,YXYxxyXyx,1,120304
ac19x_120305,YXXYXXXyXyxxxYx,YXyxYX,1,120305
ac19x_120306,YYYYXYxyX,YYYYxyXXyxYX,1,120306
ac19x_120307,YYXyxxyXyX,YXXYxyXyx,1,120307
ac19x_120308,YXXyx,YXyXXYxyxxYx,1,120308
ac19x_120309,YXYxxxyxxxYXyX,YXXyx,1,120309
ac19x_120310,YYxyX,YXXYxxyx,1,120310
ac19x_120311,YYYXXXXyxxxYX,YXyxYX,1,120311
ac19x_120312,YYYYXYYXXXyxx,YXXYx,1,120312
ac19x_120313,YYYxyxxxyXYXyx,YXXyx,1,120313
ac19x_120314,YYxxYXXyyxyXyx,YXXyx,1,120314
ac19x_120315,YYXyxyXyyxxyx,YXyxYX,1,120315
ac19x_120316,YYXXX,YXYxxyXXXyXYx,1,120316
ac19x_120317,YYxxyX,YYxyxyxYXXXyX,1,120317
ac19x_120318,YYYxyXXXXXYYX,YXyxYX,1,120318
ac19x_120319,YXYXX,YXYxxYXXYXXXyX,1,120319
ac19x_120320,YYXXyyx,YXYxxyxx,1,120320
ac19x_120321,YYXXYXXYXXyx,YYXXX,1,120321
ac19x_120322,YYXYXYXXyXyxyX,YXXyx,1,120322
ac19x_120323,YXYxxxxyxxyXyx,YXXyx,1,120323
ac19x_120324,YYYXXyxyXXXX,YXXXyxx,1,120324
ac19x_120325,YXYXYxYXXyX,YXyxYX,1,120325
ac19x_120326,YYYYXyxYX,YYXYxyyXYXYxYXYx,1,120326
ac19x_120327,YYXyyxxxxYXXXX,YXXYx,1,120327
ac19x_120328,YXXYXXXyxxxyx,YXyxYX,1,120328
ac19x_120329,YYxxyXXyx,YXyxYxxx,1,120329
ac19x_120330,YYYxxxYXYXXyX,YXXyxYx,1,120330
ac19x_120331,YYxYXYXYXXYXX,YXXYxxyX,1,120331
ac19x_120332,YXYxxxYxYXXyx,YXYxyx,1,120332
ac19x_120333,YXYxxyxxxyXyX,YXXyx,1,120333
ac19x_120334,YYXYYXXyx,YYXXXXYYx,1,120334
ac19x_120335,YYXYXXXyx,YYXYXyxyX,1,120335
ac19x_120336,YYXyxyXyXXYXYxx,YXyxYX,1,120336
ac19x_120337,YYXYXXYXYXXYx,YXyxYX,1,120337
ac19x_120338,YYxYYxyxxxyXX,YYxxyX,1,120338
ac19x_120339,YYYYXYxYx,YYYXyyx,1,120339
ac19x_120340,YYXYxYXyxx,YXYxYXYxx,1,120340
ac19x_120341,YYYYxyXXyyyxYX,YXYXX,1,120341
ac19x_120342,YYYYxxyXXXyyX,YXYXX,1,120342
ac19x_120343,YYXYXXXXYxyyX,YXYXyX,1,120343
ac19x_120344,YYXXXyyxyXX,YXXyx,1,120344
ac19x_120345,YYxYXXyXyxYXX,YXyxYX,1,120345
ac19x_120346,YYXYxxxyxxxxyX,YXXyx,1,120346
ac19x_120347,YYXyyxYxxyxyXX,YXYXX,1,120347
ac19x_120348,YYXYxyxxyyX,YXXyxYXX,1,120348
ac19x_120349,YYYXYXXyXyxYx,YXXYx,1,120349
ac19x_120350,YYxyxyxYXyX,YXXYxyX,1,120350
ac19x_120351,YYYYxyXyyxyxyX,YXYXX,1,120351
ac19x_120352,YYxxyxyxyXXyx,YXYXYXXX,1,120352
ac19x_120353,YYYYxyyXYXXXXX,YYXXX,1,120353
ac19x_120354,YYYxyyXYXYXyyx,YXYXX,1,120354
ac19x_120355,YYYXYXYXXyX,YXyxYX,1,120355
ac19x_120356,YYYXyyxyXyxYYx,YXXyx,1,120356
ac19x_120357,YYYXYxxyXXX,YXyxYX,1,120357
ac19x_120358,YYXyxYYxx,YYxyXYx,1,120358
ac19x_120359,YXyxYxxxx,Yxxxxx,1,120359
ac19x_120360,YYxYxYxYXX,YXyXyxx,1,120360
ac19x_120361,YYxxyXyxyX,YXYxxyXyx,1,120361
ac19x_120362,YYXyXXyxYYxYX,YXXYx,1,120362
ac19x_120363,YYYYxxxYXyX,YYYxyXYx,1,120363
ac19x_120364,YXYXXXyXYxxyx,YXYXX,1,120364
ac19x_120365,YYYXYXXYXyX,YYYXXXX,1,120365
ac19x_120366,YYYxxxyyxYXyXX,YXXyx,1,120366
ac19x_120367,YYYYYYX,YYXyxYXyx,1,120367
ac19x_120368,YXXXXyXyx,YXXyxxYxxx,1,120368
ac19x_120369,YXyXXyXYxxxxx,YXyxYX,1,120369
ac19x_120370,YYXXYXXXyxYYx,YXyxYX,1,120370
ac19x_120371,YYYxxyXYYXyyyX,YYXXX,1,120371
ac19x_120372,YYXYxYx,YXXyXYxxx,1,120372
ac19x_120373,YYxxxxxyXyXyXX,YXXyx,1,120373
ac19x_120374,YYXyXyyxxxxx,YXXYXXX,1,120374
ac19x_120375,YXXyXYxyXYxyx,YXyxYX,1,120375
ac19x_120376,YYXXX,YYXyyXYXXXYYx,1,120376
ac19x_120377,YYXXyxxxxyXXyx,YXYXX,1,120377
ac19x_120378,YYxYXXX,YYxxYXyxyXXX,1,120378
ac19x_120379,YYYxxyxxyXX,YXXyx,1,120379
ac19x_120380,YYYXXXXXyxYxx,YXyxYX,1,120380
ac19x_120381,YXXyxYx,YXXyxYxx,1,120381
ac19x_120382,YYYXXXyxxyyXYx,YXXYx,1,120382
ac19x_120383,YYxxYYxyXXXyX,YXyxYX,1,120383
ac19x_120384,YXYXXYXXyxyxx,YXYXyX,1,120384
ac19x_120385,YYxyXXXXYxYXX,YXyxYX,1,120385
ac19x_120386,YYXXXXyxyxx,YYxxxxyx,1,120386
ac19x_120387,YYxxyX,YXXyxYxYXXyxx,1,120387
ac19x_120388,YYXXX,YYXyyXYXXYxyx,1,120388
ac19x_120389,YYxxYXYXyX,YXXYx,1,120389
ac19x_120390,YYXYXXyXyxx,YXYXXXyx,1,120390
ac19x_120391,YYYxyxYYXyyxyX,YXXyx,1,120391
ac19x_120392,YYxyXYx,YXYxYXYxxYx,1,120392
ac19x_120393,YYYXXXyxyXyyxYx,YXyxYX,1,120393
ac19x_120394,YYXYxYXYxYX,YXXyxYx,1,120394
ac19x_120395,YYXYXXXX,YXXXXyXYxxx,1,120395
ac19x_120396,YYXYXyXyxYxyX,YXYXX,1,120396
ac19x_120397,YYXXX,YXXXXXYxyxx,1,120397
ac19x_120398,YXYXXYxyX,YXXYxYXyxYXXX,1,120398
ac19x_120399,YYxxyXyXXYxyx,YXYxyx,1,120399
ac19x_120400,YYYXXXX,YYYxyyXYXXX,1,120400
ac19x_120401,YXYXX,YXXYXXXYXyxYx,1,120401
ac19x_120402,YYXYXXXX,YXYXXYXYXXX,1,120402
ac19x_120403,YYxyXXyxyXYxx,YXyxYX,1,120403
ac19x_120404,YXXyXXYxYXyX,YXyXYXX,1,120404
ac19x_120405,YYYxxxyyXXYXX,YXyxYX,1,120405
ac19x_120406,YYxxYxxYxxx,YXYxxYxxxx,1,120406
ac19x_120407,YYXYxxxyyxYXX,YYxxyX,1,120407
ac19x_120408,YYYXXXyXYxyXYX,YYXXX,1,120408
ac19x_120409,YYXXXXyxxx,YXXXXYx,1,120409
ac19x_120410,YYXyyXyyXXYXXYYx,YXXyx,1,120410
ac19x_120411,YYxxyXYXXYX,YXyxYX,1,120411
ac19x_120412,YYXyyxxYXyXyXX,YXXyx,1,120412
ac19x_120413,YYYXyXYxxyyX,YXYXYXX,1,120413
ac19x_120414,YYXXYXX,YYXXXyxyxyxx,1,120414
ac19x_120415,YYYXyXyxYXyXX,YXyxYXXyx,1,120415
ac19x_120416,YXYXXXyx,YXXYXXXXX,1,120416
ac19x_120417,YYxYXyXXyx,YXXYxyX,1,120417
ac19x_120418,YYXyyxxYXyX,YXXXYxyX,1,120418
ac19x_120419,YYYxxxyxyyXyXXX,YXXyx,1,120419
ac19x_120420,YXYxYXXyXYxx,YXXyxYx,1,120420
ac19x_120421,YYXXX,YYxYXyXYxyXyX,1,120421
ac19x_120422,YXYXXXYXyXYXX,YXXyxYXX,1,120422
ac19x_120423,YYXyyXYxYXXyX,YXYXyX,1,120423
ac19x_120424,YXYxyx,YXXYxxxyxYXyX,1,120424
ac19x_120425,YYYXyxxxxyxx,YXXXyxx,1,120425
ac19x_120426,YYxyXyxxYxyXX,YXyxYX,1,120426
ac19x_120427,YXYXXyX,YXXyXyxYx,1,120427
ac19x_120428,YYxyXYXXyxyxx,YXyxYX,1,120428
ac19x_120429,YYxxYxxyXXyX,YYxxxyX,1,120429
ac19x_120430,YYXXyyXXyXyxx,YYxxyX,1,120430
ac19x_120431,YXXYxyx,YXXXXYxyxx,1,120431
ac19x_120432,YYXXX,YXXYXXXXyxxxx,1,120432
ac19x_120433,YYYXYxyX,YYxyxyXyXyxYX,1,120433
ac19x_120434,YYXXXXX,YYXyXXXyxYx,1,120434
ac19x_120435,YYxxyx,YYxxyxxxyXXXX,1,120435
ac19x_120436,YYXYXXX,YYxxxyXXXX,1,120436
ac19x_120437,YYYYXYYYYXYXXYx,YYYXyxYX,1,120437
ac19x_120438,YYxyxxyxYXyXyX,YXYXX,1,120438
ac19x_120439,YYYXyxYXyyyxYX,YXXyx,1,120439
ac19x_120440,YXYxxxyx,YXXyXYxyXyX,1,120440
ac19x_120441,YYxxYxxyx,YXyxYxxx,1,120441
ac19x_120442,YXYXyXXYxYXYx,YXyxYX,1,120442
ac19x_120443,YYYYxyxYX,YXXYxyx,1,120443
ac19x_120444,YYYXYXXyxx,YXYXXyxYx,1,120444
ac19x_120445,YXXYxxxyxx,YXXyx,1,120445
ac19x_120446,YXYxYxyXyXXyx,YXYxyx,1,120446
ac19x_120447,YYxyxyXyXYX,YXyXYXXX,1,120447
ac19x_120448,YXYXyX,YXYXyXyxx,1,120448
ac19x_120449,YYXXX,YYxyXXyXXYx,1,120449
ac19x_120450,YYxxxxYXyxyX,YXyXXXXyx,1,120450
ac19x_120451,YXYxxxYXyXX,YXyxYX,1,120451
ac19x_120452,YYYYxYxyyyXyXX,YXXyx,1,120452
ac19x_120453,YYXyxxyXYxyxYX,YXXyx,1,120453
ac19x_120454,YYYYxyxyxyyyXX,YXXyx,1,120454
ac19x_120455,YYYYXyyyX,YYYXXXXX,1,120455
ac19x_120456,YYxxxxyx,YYxxyxxYXyx,1,120456
ac19x_120457,YYXyyXYXXYXXyx,YXXyx,1,120457
ac19x_120458,YYYYYYxyyXyyyX,YXXyx,1,120458
ac19x_120459,YYYXYXXXXYx,YXyxYX,1,120459
ac19x_120460,YYYXyyyxYYXXyx,YXYXX,1,120460
ac19x_120461,YYXXXXX,YYxyXXXX,1,120461
ac19x_120462,YYXXYxyXyyx,YXyXYXX,1,120462
ac19x_120463,YXYXYxyxxxxxyx,YXXyx,1,120463
ac19x_120464,YYxxyxyxxyXX,YXyXYXX,1,120464
ac19x_120465,YYXXyxyxyXXX,YXYxxyx,1,120465
ac19x_120466,YYXXXyxxxYXYX,YXyxYX,1,120466
ac19x_120467,YYYYYXyyXyXYXX,YYXXX,1,120467
ac19x_120468,YXXXXyXYxx,YXXyxYxyX,1,120468
ac19x_120469,YYxxxyx,YXYXXXyXyXyx,1,120469
ac19x_120470,YYxyxyXXyxYXX,YXXYxyX,1,120470
ac19x_120471,YYxxyXYXYXXXX,YXYXX,1,120471
ac19x_120472,YXYXX,YXYXyXXYxxyx,1,120472
ac19x_120473,YYXyyxxyx,YYxyxYXyXX,1,120473
ac19x_120474,YYYYXYXyyxyXyX,YXXyx,1,120474
ac19x_120475,YYXYxyxyX,YXYxYXYxYX,1,120475
ac19x_120476,YYXXX,YYxYxyXXXyyXYx,1,120476
ac19x_120477,YYYXyyXyXyXXYYX,YXXyx,1,120477
ac19x_120478,YYYXXyyyXXYXX,YXXyx,1,120478
ac19x_120479,YYXXyxyxYx,YXXyx,1,120479
ac19x_120480,YXYxyXYXXXXyx,YXXyx,1,120480
ac19x_120481,YYXYxyXXYxyyx,YXXyx,1,120481
ac19x_120482,YYXyXyxYxxx,YXyXyXXyx,1,120482
ac19x_120483,YYxxxYXyXYXXX,YXyxYX,1,120483
ac19x_120484,YYYXXYYXXYXXyX,YYXXX,1,120484
ac19x_120485,YYxxxxxyXYxyXX,YXXyx,1,120485
ac19x_120486,YYxxxxyx,YXXXXXyXyxx,1,120486
ac19x_120487,YYYxyxYXXXyxyX,YXXYx,1,120487
ac19x_120488,YYYYxyyXXXyx,YXYXXyx,1,120488
ac19x_120489,YYYxyxyxyxxYXX,YXXyx,1,120489
ac19x_120490,YYXyXYxYXXXX,YXYXX,1,120490
ac19x_120491,YYxYXXyyXYxyx,YXXYx,1,120491
ac19x_120492,YYXXyyxxyxx,YXYXX,1,120492
ac19x_120493,YYxyXYXYXyyX,YXYXXXX,1,120493
ac19x_120494,YYxyXYXXXyXYX,YXYXyX,1,120494
ac19x_120495,YXYXYXyXX,YXyXXXYxx,1,120495
ac19x_120496,YYXXYXXX,YYXXyxyxYXX,1,120496
ac19x_120497,YYXyXyxyXyXXYx,YXXyx,1,120497
ac19x_120498,YYYxxyyXyXX,YXXYxxyx,1,120498
ac19x_120499,YXYXyxyxYX,YXyxYXXyx,1,120499
ac19x_120500,YXYxxyXyXXyx,YXyxYxYxx,1,120500
ac19x_120501,YXXyXXXyx,YXXyxYxyx,1,120501
ac19x_120502,YYXyxYxYXXX,YXyxYX,1,120502
ac19x_120503,YYxyxxx,YXXyxxYXyxx,1,120503
ac19x_120504,YYYxxxx,YXyXXyxx,1,120504
ac19x_120505,YYXYYXYXX,YYXYxyyX,1,120505
ac19x_120506,YYxYXyxxyXyxyX,YXYXX,1,120506
ac19x_120507,YYXXyyxYxx,YXXyx,1,120507
ac19x_120508,YXYXXXXyxx,YXYXXXyxx,1,120508
ac19x_120509,YXXXyxx,YXyxxxYXXXX,1,120509
ac19x_120510,YYXyXXYxyXYXyX,YXyxYXXXX,1,120510
ac19x_120511,YYYXXXXX,YYYxxyXXyXX,1,120511
ac19x_120512,YYYXyxyXX,YXYXXXyx,1,120512
ac19x_120513,YYXyXYxyXyyX,YYxxxyx,1,120513
ac19x_120514,YYYXYXXyyxxxyX,YXYXX,1,120514
ac19x_120515,YXYXX,YXyXyXYxyxYxYX,1,120515
ac19x_120516,YYYYxxyyyXXXX,YXYXX,1,120516
ac19x_120517,YYxxYXXyx,YXyXYxyXYxx,1,120517
ac19x_120518,YYYxxyXYXyyx,YYxxyXX,1,120518
ac19x_120519,YYxYxyxYxxyxyx,YXXyx,1,120519
ac19x_120520,YYYXXyyXXXXYX,YXyXYXX,1,120520
ac19x_120521,YYxYxxyxyXyXYX,YXXyx,1,120521
ac19x_120522,YYxyXyXyxxxYX,YXyxYX,1,120522
ac19x_120523,YYYxYXyX,YYxyXYxyX,1,120523
ac19x_120524,YYxyxYXXXYxyX,YXyxYX,1,120524
ac19x_120525,YYXyxYYxxyX,YYxxyXX,1,120525
ac19x_120526,YYXXXyxxYXXYX,YXYXX,1,120526
ac19x_120527,YXYXXXXXyx,YXXyXYXXX,1,120527
ac19x_120528,YXYXyxxyX,YXXXXYxyXX,1,120528
ac19x_120529,YXYXXyXXYXYx,YXYXXyx,1,120529
ac19x_120530,YYYxxyXyyXXYXX,YXXyx,1,120530
ac19x_120531,YYYXyXXYXyyxx,YXXyx,1,120531
ac19x_120532,YXXXXYxxyX,YXXyx,1,120532
ac19x_120533,YYXXYXyyxYxyX,YXYXX,1,120533
ac19x_120534,YYYYXyXXyxyx,YYXXYXX,1,120534
ac19x_120535,YYxxyX,YXXyXXYxYxyxx,1,120535
ac19x_120536,YYXXXXYYxyxx,YXXYx,1,120536
ac19x_120537,YYYXXXyxyx,YYXXYYXXX,1,120537
ac19x_120538,YYxxyXyxYXXXX,YXYXyX,1,120538
ac19x_120539,YYXXyyxxxxyX,YXYXYXX,1,120539
ac19x_120540,YYYxyXX,YXYXXYxx,1,120540
ac19x_120541,YYYXYYYXyXXyyX,YYXXX,1,120541
ac19x_120542,YYXyxyxxyXXXX,YXXyx,1,120542
ac19x_120543,YYXyXYXyyXYx,YXXYxyX,1,120543
ac19x_120544,YYYXyxYXyXXyx,YXYXyX,1,120544
ac19x_120545,YYXyyxxxxyxyX,YXYXYXX,1,120545
ac19x_120546,YYYxyyXyxxyX,YYXXYXX,1,120546
ac19x_120547,YYxxyX,YYxyXXyxxyXYx,1,120547
ac19x_120548,YXXYXyxxyxxyx,YXyxYX,1,120548
ac19x_120549,YYXyxxxYxyxxx,YXXyx,1,120549
ac19x_120550,YYxxyxyXXXyx,YXXYx,1,120550
ac19x_120551,YYYXXyXXXyX,YXXyXYXX,1,120551
ac19x_120552,YYxYxYXYXX,YYxxyXX,1,120552
ac19x_120553,YYXXXYxxyyxx,YXXyx,1,120553
ac19x_120554,YYXXX,YYxYXXXyyxYXyx,1,120554
ac19x_120555,YYXYxYXXyx,YXYXXyxYx,1,120555
ac19x_120556,YYYXYXyyyxYXyx,YXXyx,1,120556
ac19x_120557,YYXyXYXXYxyxyX,YXXyx,1,120557
ac19x_120558,YYxxxYXyXyXyx,YXYXyX,1,120558
ac19x_120559,YYYxxyyXXyX,YXXYxxyX,1,120559
ac19x_120560,YYXXXXyXXYxyx,YXXyx,1,120560
ac19x_120561,YYYXyxxyxyyXX,YXXYx,1,120561
ac19x_120562,YYYxxxYXyXXXX,YXyxYX,1,120562
ac19x_120563,YYXyXYXyxxYxyx,YXXyx,1,120563
ac19x_120564,YYxyXyXyxYXYX,YXYXX,1,120564
ac19x_120565,YYYxYYxyXyXyyX,YXYXX,1,120565
ac19x_120566,YXXyxYx,YXyXXyXyxxYx,1,120566
ac19x_120567,YXYxxxyXYXyXX,YXyxYX,1,120567
ac19x_120568,YYXYXyXyxYxxyX,YXXYx,1,120568
ac19x_120569,YYYXXXyyxYXXX,YXYXyX,1,120569
ac19x_120570,YXYxxxyXXyXXYx,YXXYx,1,120570
ac19x_120571,YXYXyxxyx,YXXXYxyX,1,120571
ac19x_120572,YYYxxxxxyxx,YYxxyx,1,120572
ac19x_120573,YYXXYxxyxxxyXX,YXXyx,1,120573
ac19x_120574,YXXyXYxxxYXyx,YXyxYX,1,120574
ac19x_120575,YYXXXyyXYxYxx,YXyxYX,1,120575
ac19x_120576,YYXyxYXyX,YXYXXXX,1,120576
ac19x_120577,YXXYxxyXXXXYx,YXyxYX,1,120577
ac19x_120578,YYxxxxyX,YXXXXyxxxxx,1,120578
ac19x_120579,YYXYxyyXXyx,YXXYxyX,1,120579
ac19x_120580,YYxxyXXyxYx,YXyXXXyx,1,120580
ac19x_120581,YXYxxYxYxYXX,YXXyxYx,1,120581
ac19x_120582,YYYYXXXXXYXX,YXYXYXX,1,120582
ac19x_120583,YYXyxYxxyXXXXX,YXXyx,1,120583
ac19x_120584,YXXXyxYx,YXyXyXYxxYx,1,120584
ac19x_120585,YYYxxxyXYX,YXXYxyx,1,120585
ac19x_120586,YYXYxyxxxyyXX,YXyxYX,1,120586
ac19x_120587,YYYXyXYxxx,YXXyxYxYx,1,120587
ac19x_120588,YYXYXXYXyyx,YXYXXYXX,1,120588
ac19x_120589,YXYXyXYXyxxxx,YXyxYX,1,120589
ac19x_120590,YXYXXXYxx,YXYXXyxYx,1,120590
ac19x_120591,YYXYXXX,YYxxYXyXyX,1,120591
ac19x_120592,YYxxyxxyXyxx,YXXyx,1,120592
ac19x_120593,YYxYXXYxxyx,YYxxyX,1,120593
ac19x_120594,YXYXXYXYx,YXyxYXyxYX,1,120594
ac19x_120595,YYXXXXyyXXyyx,YYxxyx,1,120595
ac19x_120596,YYXXYXXyXYx,YXYXX,1,120596
ac19x_120597,YYYYYXyXyxxyyx,YXXyx,1,120597
ac19x_120598,YYYxxxyyXyXyXXX,YXXyx,1,120598
ac19x_120599,YYXYxyXyX,YXXXXYx,1,120599
ac19x_120600,YYxYxxxyX,YYxxxyXX,1,120600
ac19x_120601,YYYXXXyXYYx,YYxYXXX,1,120601
ac19x_120602,YYxxyXYXyxyxyX,YXXyx,1,120602
ac19x_120603,YYxxxYXyyXX,YYxxyX,1,120603
ac19x_120604,YYxYXXyXX,YXyxYX,1,120604
ac19x_120605,YYXXXYYxYX,YXXXYxx,1,120605
ac19x_120606,YYXYYXyyxyx,YXXYx,1,120606
ac19x_120607,YYxyXYxxxyxx,YXyxYXXyx,1,120607
ac19x_120608,YYXXYXXXYXX,YXYXYXXX,1,120608
ac19x_120609,YXYxyXyXYx,YXyxYXX,1,120609
ac19x_120610,YYxxyxYXyXyXX,YXyxYX,1,120610
ac19x_120611,YYXYxYYxxyx,YYxxyX,1,120611
ac19x_120612,YYXyXXyXyxxyX,YYxxyX,1,120612
ac19x_120613,YYYxYYXyXyyxYX,YXXYx,1,120613
ac19x_120614,YYXXXXyXXyxYx,YXYXyX,1,120614
ac19x_120615,YYxyXyXXYx,YXYXXyXYx,1,120615
ac19x_120616,YYYXyxYYXXyyyx,YXXyx,1,120616
ac19x_120617,YYxxYXYXyX,YXXyxYx,1,120617
ac19x_120618,YYxYXXyXXYx,YXXYx,1,120618
ac19x_120619,YYXYxYXyyXyx,YXXyx,1,120619
ac19x_120620,YYYxxxYxyyXyX,YYxxyx,1,120620
ac19x_120621,YYXXyxYXYYXyXX,YXYXX,1,120621
ac19x_120622,YYXXyyXyxYxxYX,YXXYx,1,120622
ac19x_120623,YYYxxyx,YYxyxyxYX,1,120623
ac19x_120624,YYxYxxxyxyXX,YXYxxyx,1,120624
ac19x_120625,YYxYXyxYXyXyX,YXYXyX,1,120625
ac19x_120626,YYYXYxxyXyXyX,YXYXX,1,120626
ac19x_120627,YYxYxYxYXXyyXX,YXXYx,1,120627
ac19x_120628,YYXXXyXyyxYxx,YXYXyX,1,120628
ac19x_120629,YYYxyXXyX,YXYXXXX,1,120629
ac19x_120630,YYXyxYXXXyx,YXXXYxyX,1,120630
ac19x_120631,YYxxYxxxxyXXX,YYxxyX,1,120631
ac19x_120632,YYYXYXXXyyxxx,YXyxYX,1,120632
ac19x_120633,YYxxxYYxyxxYX,YXYxyx,1,120633
ac19x_120634,YYYXyyxYXXXyX,YXYXyX,1,120634
ac19x_120635,YYYYxyxYXXyXXYX,YXyxYX,1,120635
ac19x_120636,YYXyxYXYXyyX,YXXYXXX,1,120636
ac19x_120637,YYYxxyxYXXyXXyX,YXyxYX,1,120637
ac19x_120638,YYXYXYxYXXyXX,YXyxYX,1,120638
ac19x_120639,YYYYYYXXXXyxyXX,YXyxYX,1,120639
ac19x_120640,YXyXXXXyX,YXyxYXXyx,1,120640
ac19x_120641,YXYxYXXyx,YXXYxxyX,1,120641
