pres_id,beam_k,mu_in,best_mu,hits_stop,descended,best_rep,best_chain,chain_len,n_orbits_seen,stopped_reason,n_aut_canon,n_expanded,n_rungs,rungs_cap,stop_mu
638,8,22,17,False,True,"[""YYXXXYxx"", ""YYYYXYxyX""]","[""yX"", ""yX"", ""yx"", ""Xy"", ""xy"", ""xyX"", ""xy"", ""yx"", ""xx"", ""Xyx"", ""Xyx"", ""Xyx"", ""xy"", ""XXy"", ""Xy"", ""xy"", ""yx"", ""xx"", ""xyX"", ""yxy"", ""yXXy"", ""Xy"", ""yX"", ""yX"", ""XXy"", ""xy"", ""yX"", ""xy"", ""Xyx"", ""Xyx"", ""xy"", ""xyX"", ""xy"", ""xx"", ""yx"", ""Xyx"", ""xxy"", ""yx"", ""xx"", ""yX"", ""xy"", ""yX"", ""xx"", ""xy"", ""xyX"", ""Xy"", ""xxYx"", ""Yxy"", ""yX"", ""yx"", ""Yxy"", ""yx"", ""yx"", ""yx"", ""Xy"", ""yx"", ""yx"", ""xxy"", ""xx"", ""xy"", ""Xy"", ""yx"", ""xy"", ""xx"", ""Xy"", ""Xyx"", ""Yxy"", ""Yxy"", ""yx"", ""yX"", ""yx"", ""xxy"", ""Xy"", ""yX"", ""Xy"", ""xyX"", ""Xyx"", ""xyX"", ""xyX"", ""xy"", ""Xyx"", ""xx"", ""yX"", ""yX"", ""Xy"", ""yx"", ""Xyx"", ""Xy"", ""Xy"", ""xx"", ""yX"", ""yX"", ""xxy"", ""Xy"", ""yx"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""yX"", ""yX"", ""yX"", ""xxy"", ""Xy"", ""xx"", ""yX"", ""xx"", ""Xy"", ""xx"", ""XXXyx"", ""yX"", ""yxY"", ""Xyx"", ""xy"", ""Xyx"", ""xx"", ""Xy"", ""xy"", ""yxy"", ""Yxy"", ""yx"", ""xyX"", ""xx"", ""yX"", ""yX"", ""yX"", ""xy"", ""Xy"", ""xyX"", ""yx"", ""yx"", ""yx"", ""xxy"", ""xx"", ""xx"", ""yX"", ""yx"", ""xy"", ""Xyx"", ""xx"", ""yx"", ""yx"", ""Xyx"", ""xyX"", ""Xyx"", ""xy"", ""xxy"", ""yX"", ""xx"", ""yx"", ""yx"", ""xxy"", ""yx"", ""xx"", ""yx"", ""xy"", ""xx"", ""Xy"", ""xx"", ""XXXXyx""]",160,5867,rungs_exhausted,16983,2041,256,256,12
636,8,22,17,False,True,"[""YYXXXYxx"", ""YYYYXYxyX""]","[""yX"", ""yX"", ""yx"", ""Xy"", ""xy"", ""xyX"", ""xy"", ""yx"", ""xx"", ""Xyx"", ""Xyx"", ""Xyx"", ""xy"", ""XXy"", ""Xy"", ""xy"", ""yx"", ""xx"", ""xyX"", ""yxy"", ""yXXy"", ""Xy"", ""yX"", ""yX"", ""XXy"", ""xy"", ""yX"", ""xy"", ""Xyx"", ""Xyx"", ""xy"", ""xyX"", ""xy"", ""xx"", ""yx"", ""Xyx"", ""xxy"", ""yx"", ""xx"", ""yX"", ""xy"", ""yX"", ""xx"", ""xy"", ""xyX"", ""Xy"", ""xxYx"", ""Yxy"", ""yX"", ""yx"", ""Yxy"", ""yx"", ""yx"", ""yx"", ""Xy"", ""yx"", ""yx"", ""xxy"", ""xx"", ""xy"", ""Xy"", ""yx"", ""xy"", ""xx"", ""Xy"", ""Xyx"", ""Yxy"", ""Yxy"", ""yx"", ""yX"", ""yx"", ""xxy"", ""Xy"", ""yX"", ""Xy"", ""xyX"", ""Xyx"", ""xyX"", ""xyX"", ""xy"", ""Xyx"", ""xx"", ""yX"", ""yX"", ""Xy"", ""yx"", ""Xyx"", ""Xy"", ""Xy"", ""xx"", ""yX"", ""yX"", ""xxy"", ""Xy"", ""yx"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""yX"", ""yX"", ""yX"", ""xxy"", ""Xy"", ""xx"", ""yX"", ""xx"", ""Xy"", ""xx"", ""XXXyx"", ""yX"", ""yxY"", ""Xyx"", ""xy"", ""Xyx"", ""xx"", ""Xy"", ""xy"", ""yxy"", ""Yxy"", ""yx"", ""xyX"", ""xx"", ""yX"", ""yX"", ""yX"", ""xy"", ""Xy"", ""xyX"", ""yx"", ""yx"", ""yx"", ""xxy"", ""xx"", ""xx"", ""yX"", ""yx"", ""xy"", ""Xyx"", ""xx"", ""yx"", ""yx"", ""Xyx"", ""xyX"", ""Xyx"", ""xy"", ""xxy"", ""yX"", ""xx"", ""yx"", ""yx"", ""xxy"", ""yx"", ""xx"", ""yx"", ""xy"", ""xx"", ""Xy"", ""xx"", ""XXXXyx""]",160,5867,rungs_exhausted,16983,2041,256,256,12
0,10,6,6,True,False,"[""X"", ""YYXyx""]",[],0,1,stop_mu,1,0,0,256,12
496,10,16,16,False,False,"[""X"", ""YYYYYYYXyyyyyyx""]",[],0,4,closed,28,4,2,256,12
521,10,18,18,False,False,"[""X"", ""YYYYYYYYXyyyyyyyx""]",[],0,4,closed,19,4,3,256,12
323,10,10,10,True,False,"[""X"", ""YYYYXyyyx""]",[],0,1,stop_mu,1,0,0,256,12
228,10,14,8,True,True,"[""X"", ""YYYXyyx""]","[""yX""]",1,6,stop_mu,12,1,1,256,12
455,10,19,12,True,True,"[""X"", ""YYYYYXyyyyx""]","[""Xy""]",1,9,stop_mu,20,1,1,256,12
77,10,13,11,True,True,"[""YXXyx"", ""YYXyxx""]","[""yX""]",1,9,stop_mu,14,1,1,256,12
43,10,11,11,True,False,"[""YXXyx"", ""YYXyXX""]",[],0,1,stop_mu,1,0,0,256,12
141,10,13,11,True,True,"[""YXXyx"", ""YYXyXX""]","[""yx""]",1,8,stop_mu,11,1,1,256,12
48,10,12,12,True,False,"[""YXXyx"", ""YYXyXXX""]",[],0,1,stop_mu,1,0,0,256,12
155,10,13,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""Xy""]",1,6,stop_mu,10,1,1,256,12
505,10,22,6,True,True,"[""X"", ""YYXyx""]","[""XXyx"", ""xx"", ""yX"", ""yX"", ""Xyx"", ""yx"", ""yx"", ""xx""]",8,212,stop_mu,821,68,8,256,12
247,10,13,11,True,True,"[""YXXyx"", ""YYXyxx""]","[""XXy""]",1,8,stop_mu,15,1,1,256,12
217,10,14,12,True,True,"[""YXXyx"", ""YYYXyyx""]","[""xy""]",1,7,stop_mu,13,1,1,256,12
201,10,13,12,True,True,"[""YXXyx"", ""YYYXyyx""]","[""xy""]",1,9,stop_mu,12,1,1,256,12
288,10,15,12,True,True,"[""YXXYx"", ""YYYXyyx""]","[""xy""]",1,7,stop_mu,12,1,1,256,12
367,10,16,11,True,True,"[""YXXyx"", ""YYXyxx""]","[""yx"", ""XXy"", ""yy""]",3,60,stop_mu,221,17,3,256,12
331,10,15,10,True,True,"[""YYXyX"", ""YXXyx""]","[""yy"", ""yx""]",2,38,stop_mu,147,10,2,256,12
203,10,12,12,True,False,"[""YXXYx"", ""YYYXyyx""]",[],0,1,stop_mu,1,0,0,256,12
265,10,14,12,True,True,"[""YXXYx"", ""YYYXyyx""]","[""xy""]",1,7,stop_mu,10,1,1,256,12
579,10,21,11,True,True,"[""YXXX"", ""YYYXyyX""]","[""xy"", ""XXXyx"", ""Yxxxy"", ""Xy""]",4,90,stop_mu,439,28,4,256,12
327,10,15,11,True,True,"[""YXXyx"", ""YYXyXX""]","[""xyy"", ""xy"", ""yX"", ""yX""]",4,93,stop_mu,299,30,4,256,12
333,10,14,12,True,True,"[""YXXyx"", ""YYXyxxx""]","[""yX"", ""yX"", ""yX""]",3,60,stop_mu,176,19,3,256,12
380,10,17,12,True,True,"[""YXXyx"", ""YYXyxxx""]","[""xy"", ""yX"", ""yX"", ""yX""]",4,99,stop_mu,274,29,4,256,12
546,10,18,6,True,True,"[""X"", ""YYXyx""]","[""xy"", ""xx"", ""Xy"", ""yX""]",4,85,stop_mu,370,27,4,256,12
548,10,17,11,True,True,"[""YXXyx"", ""YYXyxx""]","[""xxy"", ""xy"", ""yX""]",3,65,stop_mu,208,19,3,256,12
533,10,16,12,True,True,"[""YXXyx"", ""YYXyxxx""]","[""xy"", ""yX"", ""yX"", ""yX""]",4,101,stop_mu,305,30,4,256,12
589,10,20,11,True,True,"[""YXXyx"", ""YYXyXX""]","[""xxxy"", ""xy"", ""yx""]",3,77,stop_mu,300,20,3,256,12
580,10,21,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""xy"", ""XXyx"", ""xx"", ""yX"", ""yX""]",5,113,stop_mu,445,38,5,256,12
609,10,22,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""xxxy"", ""xy"", ""yx"", ""yx"", ""yX""]",5,142,stop_mu,467,40,5,256,12
538,10,17,11,True,True,"[""YXXyx"", ""YYXyxx""]","[""xyy"", ""xy"", ""yX""]",3,72,stop_mu,265,20,3,256,12
606,10,23,11,True,True,"[""YXXyx"", ""YYXyXX""]","[""xy"", ""XXXyx"", ""Yxxxy"", ""XXyxx"", ""yx"", ""xx""]",6,150,stop_mu,668,49,6,256,12
544,10,16,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""yX"", ""yX"", ""yX"", ""yX"", ""yx"", ""yx"", ""yx"", ""yx""]",8,217,stop_mu,620,69,8,256,12
549,10,18,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""xxxy"", ""xy"", ""yX"", ""xy"", ""yX"", ""yx"", ""yx"", ""yx"", ""yx""]",9,244,stop_mu,771,80,9,256,12
543,10,19,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""xxxxy"", ""yX"", ""yX"", ""yX"", ""yX"", ""yx"", ""yx"", ""yx"", ""yx""]",9,241,stop_mu,754,81,9,256,12
565,10,18,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""yX"", ""Xy"", ""xy"", ""xyX"", ""xy"", ""xyX"", ""yx"", ""xy"", ""xy"", ""Xyx"", ""xx"", ""yX"", ""yX"", ""yx"", ""yx"", ""XXy"", ""yx"", ""XXy"", ""yx"", ""yx"", ""XXy"", ""yx"", ""XXy"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx""]",31,964,stop_mu,2551,299,31,256,12
602,10,22,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""xxxy"", ""xy"", ""yx"", ""yx"", ""yX""]",5,144,stop_mu,558,41,5,256,12
632,10,25,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""xxxxy"", ""xy"", ""yx"", ""yx"", ""yX""]",5,135,stop_mu,575,41,5,256,12
573,10,21,12,True,True,"[""YXXyx"", ""YYYXyyX""]","[""xxxxy"", ""xy"", ""Yxxy"", ""Xyx"", ""Xyx"", ""yx"", ""xy""]",7,175,stop_mu,598,61,7,256,12
586,10,21,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""xxxxy"", ""xy"", ""yX"", ""xy"", ""xyX"", ""yX"", ""xyX"", ""XXy"", ""yx"", ""XXy"", ""xy"", ""yX"", ""yX"", ""Xyx"", ""yx"", ""XXy"", ""yx"", ""yx"", ""XXy"", ""yx"", ""XXy"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx""]",29,916,stop_mu,2446,281,29,256,12
581,10,21,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""xxxxy"", ""xy"", ""yX"", ""xy"", ""xyX"", ""yX"", ""xyX"", ""XXy"", ""yx"", ""XXy"", ""xy"", ""yX"", ""yX"", ""Xyx"", ""yx"", ""XXy"", ""yx"", ""yx"", ""XXy"", ""yx"", ""XXy"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx""]",29,916,stop_mu,2446,281,29,256,12
575,10,18,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""yX"", ""Xy"", ""xy"", ""xyX"", ""xy"", ""xyX"", ""yx"", ""xy"", ""xy"", ""Xyx"", ""xx"", ""yX"", ""yX"", ""yx"", ""yx"", ""XXy"", ""yx"", ""XXy"", ""yx"", ""yx"", ""XXy"", ""yx"", ""XXy"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx""]",31,964,stop_mu,2551,299,31,256,12
568,10,19,12,True,True,"[""YXXyx"", ""YYYXyyX""]","[""XXy"", ""xyy"", ""xyy"", ""Xyx"", ""Xyx"", ""yx"", ""xy""]",7,172,stop_mu,523,59,7,256,12
578,10,19,12,True,True,"[""YXXyx"", ""YYYXyyX""]","[""XXy"", ""xyy"", ""xyy"", ""Xyx"", ""Xyx"", ""yx"", ""xy""]",7,172,stop_mu,523,59,7,256,12
583,10,19,12,True,True,"[""YXXyx"", ""YYYXyyX""]","[""XXy"", ""xyy"", ""xyy"", ""Xyx"", ""Xyx"", ""yx"", ""xy""]",7,172,stop_mu,523,59,7,256,12
628,10,24,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""XXyx"", ""xx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx""]",11,315,stop_mu,1106,97,11,256,12
633,10,24,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""XXyx"", ""xx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx""]",11,315,stop_mu,1106,97,11,256,12
596,10,20,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""yX"", ""yX"", ""yx"", ""Xy"", ""xy"", ""yX"", ""xy"", ""Xy"", ""xy"", ""xx"", ""yx"", ""xyX"", ""Xyx"", ""xyX"", ""Xyx"", ""yx"", ""xy"", ""yX"", ""xyX"", ""XXy"", ""xx"", ""yx"", ""xxy"", ""xxy"", ""xy"", ""xyX"", ""xx"", ""yxy"", ""yxy"", ""xy"", ""XXy"", ""yx"", ""yx"", ""yX"", ""yx"", ""xx"", ""Xy"", ""xy"", ""xyX"", ""xy"", ""xy"", ""Xyx"", ""yX"", ""xx"", ""yx"", ""Xy"", ""Xy"", ""yx"", ""yX"", ""yX"", ""xy"", ""yX"", ""xx"", ""xx"", ""yxy"", ""yxY"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""xy"", ""xyX"", ""xy"", ""yX"", ""xyX"", ""xx"", ""yx"", ""xy"", ""xyX"", ""xy"", ""yX"", ""yx"", ""xyX"", ""Xy"", ""Xy"", ""xx"", ""xx"", ""yx"", ""yx"", ""yx"", ""Xy"", ""xy"", ""xy"", ""xy"", ""yx"", ""xy"", ""Xyx"", ""Xyx"", ""xx"", ""yx"", ""yX"", ""yx"", ""xyX"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""yx"", ""Xy"", ""xy"", ""xy"", ""xy"", ""yx"", ""xy"", ""Xyx"", ""yx"", ""yX"", ""yX"", ""Xyx"", ""yx"", ""XXy"", ""yx"", ""yx"", ""XXy"", ""yx"", ""XXy"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx""]",126,3725,stop_mu,10350,1250,126,256,12
605,10,20,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""yX"", ""yX"", ""yx"", ""Xy"", ""xy"", ""yX"", ""xy"", ""Xy"", ""xy"", ""xx"", ""yx"", ""xyX"", ""Xyx"", ""xyX"", ""Xyx"", ""yx"", ""xy"", ""yX"", ""xyX"", ""XXy"", ""xx"", ""yx"", ""xxy"", ""xxy"", ""xy"", ""xyX"", ""xx"", ""yxy"", ""yxy"", ""xy"", ""XXy"", ""yx"", ""yx"", ""yX"", ""yx"", ""xx"", ""Xy"", ""xy"", ""xyX"", ""xy"", ""xy"", ""Xyx"", ""yX"", ""xx"", ""yx"", ""Xy"", ""Xy"", ""yx"", ""yX"", ""yX"", ""xy"", ""yX"", ""xx"", ""xx"", ""yxy"", ""yxY"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""xy"", ""xyX"", ""xy"", ""yX"", ""xyX"", ""xx"", ""yx"", ""xy"", ""xyX"", ""xy"", ""yX"", ""yx"", ""xyX"", ""Xy"", ""Xy"", ""xx"", ""xx"", ""yx"", ""yx"", ""yx"", ""Xy"", ""xy"", ""xy"", ""xy"", ""yx"", ""xy"", ""Xyx"", ""Xyx"", ""xx"", ""yx"", ""yX"", ""yx"", ""xyX"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""yx"", ""Xy"", ""xy"", ""xy"", ""xy"", ""yx"", ""xy"", ""Xyx"", ""yx"", ""yX"", ""yX"", ""Xyx"", ""yx"", ""XXy"", ""yx"", ""yx"", ""XXy"", ""yx"", ""XXy"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx""]",126,3725,stop_mu,10350,1250,126,256,12
610,10,20,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""yX"", ""yX"", ""yx"", ""Xy"", ""xy"", ""yX"", ""xy"", ""Xy"", ""xy"", ""xx"", ""yx"", ""xyX"", ""Xyx"", ""xyX"", ""Xyx"", ""yx"", ""xy"", ""yX"", ""xyX"", ""XXy"", ""xx"", ""yx"", ""xxy"", ""xxy"", ""xy"", ""xyX"", ""xx"", ""yxy"", ""yxy"", ""xy"", ""XXy"", ""yx"", ""yx"", ""yX"", ""yx"", ""xx"", ""Xy"", ""xy"", ""xyX"", ""xy"", ""xy"", ""Xyx"", ""yX"", ""xx"", ""yx"", ""Xy"", ""Xy"", ""yx"", ""yX"", ""yX"", ""xy"", ""yX"", ""xx"", ""xx"", ""yxy"", ""yxY"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""xy"", ""xyX"", ""xy"", ""yX"", ""xyX"", ""xx"", ""yx"", ""xy"", ""xyX"", ""xy"", ""yX"", ""yx"", ""xyX"", ""Xy"", ""Xy"", ""xx"", ""xx"", ""yx"", ""yx"", ""yx"", ""Xy"", ""xy"", ""xy"", ""xy"", ""yx"", ""xy"", ""Xyx"", ""Xyx"", ""xx"", ""yx"", ""yX"", ""yx"", ""xyX"", ""Xy"", ""Xy"", ""Xy"", ""Xy"", ""yx"", ""Xy"", ""xy"", ""xy"", ""xy"", ""yx"", ""xy"", ""Xyx"", ""yx"", ""yX"", ""yX"", ""Xyx"", ""yx"", ""XXy"", ""yx"", ""yx"", ""XXy"", ""yx"", ""XXy"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx""]",126,3725,stop_mu,10350,1250,126,256,12
625,10,22,18,False,True,"[""YXyXYxx"", ""YYYYYYYXXYx""]","[""xy"", ""xxxxxxx""]",2,6569,rungs_exhausted,22378,2549,256,256,12
622,10,22,18,False,True,"[""YXyXYxx"", ""YYYYYYYXXYx""]","[""xy"", ""xxxxxxx""]",2,6569,rungs_exhausted,22378,2549,256,256,12
624,10,22,18,False,True,"[""YXyXYxx"", ""YYYYYYYXXYx""]","[""xy"", ""xxxxxxx""]",2,6569,rungs_exhausted,22378,2549,256,256,12
623,10,22,18,False,True,"[""YXyXYxx"", ""YYYYYYYXXYx""]","[""xy"", ""xxxxxxx""]",2,6569,rungs_exhausted,22378,2549,256,256,12
634,10,23,11,True,True,"[""YXXyx"", ""YYXyXX""]","[""xxx"", ""XXyxx"", ""xx"", ""Xyx"", ""yX"", ""XXXyx"", ""yyx"", ""xyy"", ""xyy"", ""yx"", ""xyy"", ""yxxY"", ""Xy"", ""xy"", ""xxx"", ""Xyx"", ""yx""]",17,425,stop_mu,1445,159,17,256,12
635,10,23,11,True,True,"[""YXXyx"", ""YYXyXX""]","[""xxx"", ""XXyxx"", ""xx"", ""Xyx"", ""yX"", ""XXXyx"", ""yyx"", ""xyy"", ""xyy"", ""yx"", ""xyy"", ""yxxY"", ""Xy"", ""xy"", ""xxx"", ""Xyx"", ""yx""]",17,425,stop_mu,1445,159,17,256,12
637,10,22,18,False,True,"[""YXyXYxx"", ""YYYYYYYXXYx""]","[""xy"", ""xxxxxxx""]",2,6569,rungs_exhausted,22378,2549,256,256,12
639,10,22,18,False,True,"[""YXyXYxx"", ""YYYYYYYXXYx""]","[""xy"", ""xxxxxxx""]",2,6569,rungs_exhausted,22378,2549,256,256,12
638,10,22,18,False,True,"[""YXyXYxx"", ""YYYYYYYXXYx""]","[""xy"", ""xxxxxxx""]",2,6569,rungs_exhausted,22378,2549,256,256,12
636,10,22,18,False,True,"[""YXyXYxx"", ""YYYYYYYXXYx""]","[""xy"", ""xxxxxxx""]",2,6569,rungs_exhausted,22378,2549,256,256,12
0,16,6,6,True,False,"[""X"", ""YYXyx""]",[],0,1,stop_mu,1,0,0,256,12
496,16,16,16,False,False,"[""X"", ""YYYYYYYXyyyyyyx""]",[],0,4,closed,28,4,2,256,12
521,16,18,18,False,False,"[""X"", ""YYYYYYYYXyyyyyyyx""]",[],0,4,closed,19,4,3,256,12
323,16,10,10,True,False,"[""X"", ""YYYYXyyyx""]",[],0,1,stop_mu,1,0,0,256,12
228,16,14,8,True,True,"[""X"", ""YYYXyyx""]","[""yX""]",1,6,stop_mu,12,1,1,256,12
455,16,19,12,True,True,"[""X"", ""YYYYYXyyyyx""]","[""Xy""]",1,9,stop_mu,20,1,1,256,12
77,16,13,11,True,True,"[""YXXyx"", ""YYXyxx""]","[""yX""]",1,9,stop_mu,14,1,1,256,12
43,16,11,11,True,False,"[""YXXyx"", ""YYXyXX""]",[],0,1,stop_mu,1,0,0,256,12
141,16,13,11,True,True,"[""YXXyx"", ""YYXyXX""]","[""yx""]",1,8,stop_mu,11,1,1,256,12
48,16,12,12,True,False,"[""YXXyx"", ""YYXyXXX""]",[],0,1,stop_mu,1,0,0,256,12
155,16,13,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""Xy""]",1,6,stop_mu,10,1,1,256,12
505,16,22,6,True,True,"[""X"", ""YYXyx""]","[""XXyx"", ""xx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yX""]",7,284,stop_mu,1079,88,7,256,12
247,16,13,11,True,True,"[""YXXyx"", ""YYXyxx""]","[""XXy""]",1,8,stop_mu,15,1,1,256,12
217,16,14,12,True,True,"[""YXXyx"", ""YYYXyyx""]","[""xy""]",1,7,stop_mu,13,1,1,256,12
201,16,13,12,True,True,"[""YXXyx"", ""YYYXyyx""]","[""xy""]",1,9,stop_mu,12,1,1,256,12
288,16,15,12,True,True,"[""YXXYx"", ""YYYXyyx""]","[""xy""]",1,7,stop_mu,12,1,1,256,12
367,16,16,11,True,True,"[""YXXyx"", ""YYXyxx""]","[""yx"", ""XXy"", ""yy""]",3,79,stop_mu,290,23,3,256,12
331,16,15,10,True,True,"[""YYXyX"", ""YXXyx""]","[""yy"", ""yx""]",2,38,stop_mu,147,10,2,256,12
203,16,12,12,True,False,"[""YXXYx"", ""YYYXyyx""]",[],0,1,stop_mu,1,0,0,256,12
265,16,14,12,True,True,"[""YXXYx"", ""YYYXyyx""]","[""xy""]",1,7,stop_mu,10,1,1,256,12
579,16,21,11,True,True,"[""YXXX"", ""YYYXyyX""]","[""xy"", ""XXXyx"", ""Yxxxy"", ""Xy""]",4,122,stop_mu,573,40,4,256,12
327,16,15,11,True,True,"[""YXXyx"", ""YYXyXX""]","[""xyy"", ""xy"", ""yX"", ""yX""]",4,128,stop_mu,429,42,4,256,12
333,16,14,12,True,True,"[""YXXyx"", ""YYXyxxx""]","[""yX"", ""yX"", ""yX""]",3,81,stop_mu,258,25,3,256,12
380,16,17,12,True,True,"[""YXXyx"", ""YYXyxxx""]","[""xy"", ""yX"", ""yX"", ""yX""]",4,137,stop_mu,418,41,4,256,12
546,16,18,6,True,True,"[""X"", ""YYXyx""]","[""xy"", ""xx"", ""Xy"", ""yX""]",4,123,stop_mu,563,39,4,256,12
548,16,17,11,True,True,"[""YXXyx"", ""YYXyxx""]","[""xxy"", ""xy"", ""yX""]",3,78,stop_mu,263,25,3,256,12
533,16,16,12,True,True,"[""YXXyx"", ""YYXyxxx""]","[""xy"", ""yX"", ""yX"", ""yX""]",4,137,stop_mu,450,42,4,256,12
589,16,20,11,True,True,"[""YXXyx"", ""YYXyXX""]","[""xxxy"", ""xy"", ""yx""]",3,95,stop_mu,379,26,3,256,12
580,16,21,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""xy"", ""XXyx"", ""xx"", ""yX"", ""yX""]",5,164,stop_mu,690,56,5,256,12
609,16,22,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""xxxy"", ""xy"", ""yx"", ""yx"", ""yX""]",5,183,stop_mu,628,58,5,256,12
538,16,17,11,True,True,"[""YXXyx"", ""YYXyxx""]","[""xyy"", ""xy"", ""yX""]",3,88,stop_mu,346,26,3,256,12
606,16,23,11,True,True,"[""YXXyx"", ""YYXyXX""]","[""xy"", ""XXXyx"", ""Yxxxy"", ""XXyxx"", ""yx"", ""xx""]",6,195,stop_mu,879,73,6,256,12
544,16,16,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""yX"", ""yX"", ""yX"", ""yX"", ""yx"", ""yx"", ""yx"", ""yx""]",8,284,stop_mu,973,105,8,256,12
549,16,18,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""xxxy"", ""xy"", ""yX"", ""xy"", ""yX"", ""yx"", ""yx"", ""yx"", ""yx""]",9,326,stop_mu,1162,122,9,256,12
543,16,19,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""xxxxy"", ""yX"", ""yX"", ""yX"", ""yX"", ""yx"", ""yx"", ""yx"", ""yx""]",9,350,stop_mu,1142,123,9,256,12
565,16,18,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""Xy"", ""xy"", ""yX"", ""xy"", ""xyX"", ""yx"", ""xy"", ""xy"", ""Xyx"", ""Xyx"", ""yX"", ""yx"", ""Xyx"", ""yx"", ""XXy"", ""yx"", ""yx"", ""XXy"", ""yx"", ""XXy"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx""]",28,1258,stop_mu,3672,425,28,256,12
602,16,22,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""xxxy"", ""xy"", ""yx"", ""yx"", ""yX""]",5,185,stop_mu,728,59,5,256,12
632,16,25,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""xxxxy"", ""xy"", ""yx"", ""yx"", ""yX""]",5,191,stop_mu,747,59,5,256,12
573,16,21,12,True,True,"[""YXXyx"", ""YYYXyyX""]","[""xxxxy"", ""xy"", ""Yxxy"", ""Xyx"", ""Xyx"", ""yx"", ""xy""]",7,238,stop_mu,876,91,7,256,12
586,16,21,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""xxxxy"", ""xy"", ""yX"", ""xy"", ""yX"", ""xyX"", ""yx"", ""xy"", ""xy"", ""yx"", ""yX"", ""yX"", ""Xyx"", ""yx"", ""XXy"", ""yx"", ""yx"", ""XXy"", ""yx"", ""XXy"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx""]",28,1276,stop_mu,3728,427,28,256,12
581,16,21,12,True,True,"[""YXXyx"", ""YYXyXXX""]","[""xxxxy"", ""xy"", ""yX"", ""xy"", ""yX"", ""xyX"", ""yx"", ""xy"", ""xy"", ""yx"", ""yX"", ""yX"", ""Xyx"", ""yx"", ""XXy"", ""yx"", ""yx"", ""XXy"", ""yx"", ""XXy"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx"", ""yx""]",28,1276,stop_mu,3728,427,28,256,12
